stop_id,stop_name,lat,lon,boardings,alightings,demand,min_cityhall,min_samsan,min_taehwagang,min_ulsanuniv,min_hhi,min_uuh,min_ktx,min_eonyang,min_to_any_hub,mean_to_hubs,hubs_within_45min
E0383,태화강역광장,35.54169668,129.3533893,64,78,142,22.0,14.0,0.0,44.0,45.0,56.0,87.0,93.0,0.0,45.125,5
E0384,세양청구아파트,35.54594851,129.3485833,105,5,110,30.0,22.0,16.0,50.0,54.0,66.0,95.0,101.0,16.0,54.25,3
E0385,롯데백화점후문,35.53791018,129.3378434,74,205,279,18.0,6.0,16.0,39.0,48.0,60.0,83.0,88.0,6.0,44.75,4
E0386,현대백화점정문,35.54058394,129.3353271,1241,228,1469,20.0,3.0,20.0,41.0,52.0,65.0,86.0,90.0,3.0,47.125,4
E0387,삼산현대아파트,35.5470559,129.3314586,186,26,212,21.0,14.0,24.0,46.0,58.0,69.0,88.0,95.0,14.0,51.875,3
E0388,남구보건소,35.54569243,129.3358404,433,69,502,21.0,10.0,22.0,43.0,54.0,65.0,87.0,93.0,10.0,49.375,4
E0389,남부소방서,35.54699536,129.3342234,63,10,73,21.0,13.0,23.0,45.0,58.0,69.0,88.0,94.0,13.0,51.375,4
E0390,세이브존,35.54735208,129.3247561,45,11,56,21.0,20.0,28.0,43.0,60.0,72.0,83.0,93.0,20.0,52.5,4
E0391,현대문화1차아파트,35.53409277,129.3437421,6,4,10,27.0,15.0,17.0,48.0,52.0,64.0,90.0,97.0,15.0,51.25,3
E0392,삼산본동사거리,35.54246448,129.3478592,3,0,3,24.0,16.0,12.0,45.0,46.0,59.0,89.0,94.0,12.0,48.125,4
E0393,화물공제조합,35.54589115,129.3439987,12,3,15,29.0,19.0,21.0,48.0,57.0,68.0,90.0,98.0,19.0,53.75,3
E0394,대우푸르지오아파트,35.54616318,129.3420158,17,2,19,27.0,17.0,24.0,47.0,57.0,68.0,88.0,97.0,17.0,53.125,3
E0395,벽산아파트입구,35.50727167,129.42138,7,0,7,66.0,59.0,53.0,83.0,24.0,20.0,,,20.0,50.833333333333336,2
E0396,아데라움아파트,35.54625903,129.3448525,3,3,6,30.0,21.0,21.0,50.0,58.0,69.0,93.0,100.0,21.0,55.25,3
E0397,울산시외버스터미널,35.53687061,129.3388781,21,22,43,22.0,9.0,19.0,42.0,52.0,62.0,86.0,90.0,9.0,47.75,4
E0398,자동차검사소,35.51933782,129.3447446,19,25,44,30.0,30.0,35.0,50.0,58.0,57.0,95.0,103.0,30.0,57.25,3
E0399,여천동,35.51786975,129.3474632,51,25,76,28.0,30.0,33.0,45.0,56.0,55.0,95.0,100.0,28.0,55.25,4
E0400,효성,35.51485646,129.3593668,66,20,86,35.0,36.0,37.0,51.0,50.0,49.0,99.0,106.0,35.0,57.875,3
E0401,송원산업,35.51678795,129.3506089,29,7,36,30.0,30.0,29.0,49.0,57.0,57.0,95.0,100.0,29.0,55.875,3
E0402,울산알루미늄정문,35.53370952,129.3717154,1,0,1,48.0,42.0,35.0,70.0,68.0,75.0,114.0,,35.0,64.57142857142857,2
E0403,울산알루미늄후문,35.53370952,129.3717154,0,3,3,47.0,41.0,35.0,70.0,68.0,74.0,111.0,,35.0,63.714285714285715,2
E0404,야음본동,35.52775622,129.3426964,12,11,23,34.0,22.0,29.0,54.0,63.0,70.0,98.0,105.0,22.0,59.375,3
E0405,수암동행정복지센터,35.52413373,129.3182439,324,46,370,18.0,27.0,35.0,36.0,68.0,77.0,81.0,87.0,18.0,53.625,4
E0406,롯데캐슬삼거리,35.52224557,129.3191716,328,82,410,20.0,27.0,36.0,37.0,68.0,76.0,81.0,89.0,20.0,54.25,4
E0407,울산해양경찰서,35.52099142,129.3153019,65,26,91,18.0,27.0,36.0,38.0,68.0,78.0,83.0,90.0,18.0,54.75,4
E0408,동부아파트입구,35.52742029,129.3225519,793,202,995,13.0,25.0,34.0,34.0,64.0,70.0,80.0,86.0,13.0,50.75,4
E0409,대현동행정복지센터,35.52664167,129.3275339,218,65,283,19.0,25.0,35.0,41.0,65.0,65.0,87.0,93.0,19.0,53.75,4
E0410,야음시장,35.5245466,129.33051,759,184,943,21.0,25.0,35.0,43.0,64.0,65.0,87.0,92.0,21.0,54.0,4
E0411,울산번개시장,35.52173789,129.3357996,718,170,888,20.0,23.0,33.0,41.0,63.0,62.0,85.0,94.0,20.0,52.625,4
E0412,야음장생포행정복지센터,35.52040865,129.338449,125,48,173,22.0,24.0,34.0,41.0,62.0,63.0,88.0,94.0,22.0,53.5,4
E0413,변전소,35.51790484,129.3410298,78,26,104,23.0,29.0,36.0,46.0,62.0,63.0,89.0,97.0,23.0,55.625,3
E0414,대현초등학교,35.52693756,129.325834,430,85,515,16.0,22.0,33.0,34.0,64.0,70.0,80.0,88.0,16.0,50.875,4
E0415,번영로두산위브,35.52962863,129.3287032,111,17,128,23.0,21.0,30.0,40.0,65.0,71.0,88.0,94.0,21.0,54.0,4
E0416,국민요양병원,35.52732563,129.3307342,73,16,89,24.0,22.0,32.0,41.0,63.0,69.0,89.0,93.0,22.0,54.125,4
E0417,롯데인벤스,35.53088992,129.2971558,120,22,142,20.0,30.0,37.0,27.0,69.0,79.0,77.0,81.0,20.0,52.5,4
E0418,새터삼거리,35.51975078,129.3404526,72,31,103,23.0,26.0,33.0,44.0,61.0,59.0,90.0,96.0,23.0,54.0,4
E0419,동서그린아파트,35.52968521,129.3268227,54,24,78,22.0,21.0,33.0,40.0,64.0,74.0,87.0,92.0,21.0,54.125,4
E0420,남부초등학교,35.521866,129.320393,112,18,130,22.0,26.0,37.0,39.0,71.0,79.0,85.0,91.0,22.0,56.25,4
E0421,동부아파트204동,35.52463411,129.3199107,194,44,238,19.0,25.0,36.0,39.0,68.0,74.0,83.0,89.0,19.0,54.125,4
E0422,동부아파트104동,35.52396057,129.3217837,42,5,47,25.0,23.0,36.0,42.0,68.0,77.0,86.0,94.0,23.0,56.375,4
E0423,동부3단지아파트,35.52364198,129.3240698,64,14,78,22.0,22.0,36.0,42.0,68.0,72.0,88.0,93.0,22.0,55.375,4
E0424,홈플러스,35.52642396,129.323583,386,89,475,16.0,25.0,36.0,37.0,67.0,71.0,84.0,88.0,16.0,53.0,4
E0425,울산세관입구,35.52767837,129.3264885,141,32,173,17.0,18.0,31.0,37.0,64.0,70.0,84.0,89.0,17.0,51.25,4
E0426,신정현대홈타운단지내,35.52996342,129.324776,64,10,74,20.0,19.0,32.0,38.0,65.0,73.0,84.0,90.0,19.0,52.625,4
E0427,청강빌라,35.51814724,129.3342491,9,1,10,29.0,31.0,40.0,47.0,70.0,71.0,95.0,102.0,29.0,60.625,3
E0428,선암저수지,35.5193381,129.3328031,14,1,15,29.0,30.0,39.0,50.0,67.0,65.0,96.0,102.0,29.0,59.75,3
E0429,야음초등학교,35.52093361,129.3303821,20,2,22,28.0,27.0,39.0,47.0,70.0,72.0,94.0,100.0,27.0,59.625,3
E0430,선암수변공원입구,35.52190507,129.3295743,8,2,10,27.0,27.0,38.0,49.0,68.0,73.0,94.0,100.0,27.0,59.5,3
E0431,SK스포츠센터,35.52276706,129.3302279,14,5,19,26.0,26.0,35.0,44.0,66.0,68.0,90.0,97.0,26.0,56.5,4
E0432,신선여고,35.52519367,129.3263657,76,27,103,19.0,23.0,36.0,39.0,66.0,69.0,85.0,91.0,19.0,53.5,4
E0433,야음노인정,35.52292851,129.3348168,28,1,29,24.0,25.0,34.0,45.0,65.0,66.0,90.0,96.0,24.0,55.625,4
E0434,남구국민체육센터,35.52359065,129.33771,8,4,12,25.0,27.0,37.0,47.0,66.0,67.0,90.0,97.0,25.0,57.0,3
E0435,신화마을,35.52405313,129.3412858,5,2,7,31.0,24.0,35.0,50.0,64.0,68.0,97.0,102.0,24.0,58.875,3
E0436,삼일고입구,35.51612031,129.3163075,768,365,1133,25.0,34.0,42.0,44.0,73.0,83.0,89.0,96.0,25.0,60.75,4
E0437,선암동,35.51303324,129.338261,88,22,110,33.0,37.0,46.0,55.0,70.0,70.0,100.0,107.0,33.0,64.75,2
E0438,명동마을,35.39976551,129.1628189,30,7,37,105.0,114.0,,89.0,,,,,89.0,102.66666666666667,0
E0439,석유화학공단입구,35.50964244,129.3344185,9,1,10,38.0,40.0,50.0,59.0,79.0,79.0,102.0,111.0,38.0,69.75,2
E0440,한라훼미리아파트,35.52193867,129.3127103,215,22,237,13.0,25.0,32.0,37.0,66.0,76.0,79.0,84.0,13.0,51.5,4
E0441,SK정문,35.49229305,129.3618441,37,3,40,56.0,56.0,65.0,77.0,93.0,96.0,,,56.0,73.83333333333333,0
E0442,SK후문,35.49229305,129.3618441,23,7,30,56.0,55.0,64.0,75.0,93.0,94.0,119.0,,55.0,79.42857142857143,0
E0443,선암호수노인복지관,35.51371929,129.3189564,213,17,230,29.0,30.0,43.0,48.0,75.0,84.0,94.0,98.0,29.0,62.625,3
E0444,삼일고앞,35.51612031,129.3163075,142,12,154,25.0,34.0,42.0,44.0,75.0,83.0,90.0,95.0,25.0,61.0,4
E0445,카프로사택,35.51759963,129.3157995,106,5,111,22.0,32.0,39.0,42.0,71.0,81.0,87.0,94.0,22.0,58.5,4
E0446,우주그린아파트,35.519763,129.3124183,106,59,165,16.0,26.0,33.0,37.0,67.0,76.0,83.0,89.0,16.0,53.375,4
E0447,강남파크,35.51668308,129.3153678,2,13,15,23.0,33.0,41.0,43.0,75.0,83.0,88.0,93.0,23.0,59.875,4
E0448,태광산업정문,35.24917046,129.091758,31,1,32,,,,,,,,,,,0
E0449,선암초등학교,35.51443282,129.336468,49,2,51,34.0,36.0,46.0,55.0,72.0,73.0,101.0,108.0,34.0,65.625,2
E0450,선암새마을금고,35.51579079,129.3375162,103,9,112,30.0,33.0,43.0,52.0,70.0,70.0,98.0,105.0,30.0,62.625,3
E0451,남양그린빌,35.50722268,129.3115697,93,4,97,26.0,38.0,45.0,48.0,76.0,87.0,94.0,101.0,26.0,64.375,3
E0452,개운초등학교아파트입구,35.51410716,129.3111635,71,2,73,21.0,31.0,38.0,43.0,70.0,81.0,88.0,93.0,21.0,58.125,4
E0453,목화아파트,35.50836454,129.3108531,15,1,16,24.0,35.0,42.0,46.0,74.0,82.0,89.0,99.0,24.0,61.375,3
E0454,호수공원축구장,35.51680207,129.32094,2,0,2,32.0,36.0,47.0,51.0,78.0,83.0,96.0,102.0,32.0,65.625,2
E0455,보현사입구,35.52027963,129.3256985,3,1,4,34.0,30.0,43.0,52.0,73.0,77.0,98.0,102.0,30.0,63.625,3
E0456,가압장입구,35.5086919,129.323904,2,3,5,36.0,44.0,53.0,58.0,82.0,86.0,103.0,110.0,36.0,71.5,2
E0457,개운포역,35.50775634,129.3214356,72,25,97,35.0,42.0,52.0,58.0,83.0,87.0,103.0,109.0,35.0,71.125,2
E0458,상개동,35.5051227,129.3180603,47,3,50,35.0,43.0,51.0,58.0,83.0,84.0,102.0,108.0,35.0,70.5,2
E0459,SK공장,35.50275342,129.3106032,13,1,14,28.0,39.0,46.0,51.0,79.0,87.0,96.0,102.0,28.0,66.0,2
E0460,석유화학단지입구,35.4984662,129.3395036,19,5,24,36.0,44.0,54.0,60.0,82.0,81.0,104.0,110.0,36.0,71.375,2
E0461,부곡동,35.50055151,129.3406399,11,0,11,39.0,43.0,53.0,62.0,81.0,81.0,106.0,112.0,39.0,72.125,2
E0462,포스코플랜텍,35.46182073,129.3426993,13,5,18,53.0,65.0,72.0,73.0,103.0,112.0,,,53.0,79.66666666666667,0
E0463,신한비료,35.4814809,129.3472848,16,1,17,46.0,53.0,62.0,70.0,90.0,94.0,114.0,,46.0,75.57142857142857,0
E0464,개운포경상좌수영성,35.4772596,129.3464653,10,0,10,46.0,54.0,62.0,70.0,92.0,92.0,113.0,,46.0,75.57142857142857,0
E0465,처용암입구,35.46928213,129.3503112,25,6,31,50.0,58.0,66.0,74.0,95.0,97.0,117.0,,50.0,79.57142857142857,0
E0466,이지정문,35.46896692,129.3559754,10,2,12,52.0,59.0,68.0,74.0,97.0,97.0,119.0,,52.0,80.85714285714286,0
E0467,SK케미칼,35.46916849,129.3583045,27,4,31,55.0,63.0,71.0,79.0,100.0,100.0,,,55.0,78.0,0
E0468,용연,35.46935733,129.3728142,22,7,29,63.0,70.0,80.0,84.0,106.0,105.0,,,63.0,84.66666666666667,0
E0469,울산국제물류센터,35.46408476,129.369446,6,1,7,58.0,66.0,75.0,83.0,105.0,105.0,,,58.0,82.0,0
E0470,울산신항,35.46262087,129.3642633,22,0,22,58.0,66.0,74.0,81.0,104.0,107.0,,,58.0,81.66666666666667,0
E0471,SKC,35.49229305,129.3618441,3,0,3,52.0,52.0,61.0,72.0,90.0,92.0,119.0,,52.0,76.85714285714286,0
E0472,FCC삼거리,35.4904568,129.3576973,3,0,3,53.0,51.0,62.0,69.0,91.0,92.0,117.0,,51.0,76.42857142857143,0
E0473,황암마을,35.46939887,129.363516,105,41,146,60.0,68.0,77.0,84.0,105.0,106.0,,,60.0,83.33333333333333,0
E0474,현대중공업용연공장,35.46967528,129.3667225,11,1,12,61.0,69.0,78.0,85.0,105.0,105.0,,,61.0,83.83333333333333,0
E0475,용연한국가스공사,35.47313013,129.3775205,2,0,2,71.0,71.0,80.0,90.0,109.0,111.0,,,71.0,88.66666666666667,0
E0476,듀퐁,35.49533109,129.376196,0,1,1,60.0,58.0,68.0,78.0,98.0,98.0,,,58.0,76.66666666666667,0
E0477,SK에너지,35.49363454,129.3809381,0,2,2,60.0,60.0,69.0,79.0,100.0,101.0,,,60.0,78.16666666666667,0
E0478,장생포치안센터,35.50183992,129.3750149,51,14,65,48.0,49.0,46.0,67.0,60.0,56.0,111.0,,46.0,62.42857142857143,0
E0479,장생포초등학교,35.5027861,129.3676228,26,5,31,50.0,50.0,47.0,67.0,60.0,58.0,115.0,,47.0,63.857142857142854,0
E0480,울산해양경찰서부두,35.50109243,129.3717031,25,1,26,49.0,50.0,47.0,65.0,57.0,54.0,114.0,,47.0,62.285714285714285,0
E0481,장생포복지문화센터,35.50244402,129.3775165,49,5,54,48.0,47.0,44.0,67.0,55.0,53.0,112.0,119.0,44.0,68.125,1
E0482,현대모비스울산공장,35.51248165,129.3666847,58,21,79,39.0,40.0,41.0,56.0,50.0,47.0,104.0,111.0,39.0,61.0,3
E0483,(주)후성,35.50930153,129.3778271,0,4,4,46.0,46.0,45.0,63.0,60.0,56.0,112.0,118.0,45.0,68.25,1
E0484,양죽마을,35.50905236,129.3813214,3,2,5,41.0,43.0,41.0,60.0,62.0,60.0,106.0,114.0,41.0,65.875,3
E0485,장생포고래박물관,35.5032444,129.3806087,85,20,105,47.0,47.0,44.0,63.0,53.0,52.0,112.0,118.0,44.0,67.0,1
E0486,장생포,35.50978428,129.3673751,23,6,29,43.0,43.0,42.0,60.0,56.0,53.0,109.0,113.0,42.0,64.875,3
E0487,후성,35.50930153,129.3778271,24,0,24,43.0,44.0,41.0,62.0,59.0,57.0,109.0,116.0,41.0,66.375,3
E0488,삼양사,35.51029027,129.3744042,21,2,23,49.0,44.0,43.0,63.0,58.0,55.0,113.0,118.0,43.0,67.875,2
E0489,부두노조,35.50733828,129.3842763,4,1,5,46.0,46.0,45.0,65.0,60.0,58.0,110.0,115.0,45.0,68.125,1
E0490,쌍용양회,35.52403982,129.3707909,4,2,6,49.0,43.0,37.0,69.0,67.0,68.0,115.0,119.0,37.0,70.875,2
E0491,제5부두,35.51855934,129.3729719,2,0,2,48.0,45.0,38.0,67.0,62.0,60.0,113.0,,38.0,61.857142857142854,2
E0492,화암,35.47823874,129.412256,375,59,434,66.0,62.0,56.0,87.0,32.0,33.0,,,32.0,56.0,2
E0493,비치타운,35.48052758,129.4148395,471,54,525,68.0,63.0,57.0,86.0,32.0,33.0,,,32.0,56.5,2
E0494,우성현대아파트,35.48350086,129.4188516,517,93,610,67.0,60.0,54.0,86.0,28.0,29.0,,,28.0,54.0,2
E0495,해피랜드아파트,35.48516997,129.4221371,369,17,386,67.0,61.0,55.0,87.0,27.0,28.0,,,27.0,54.166666666666664,2
E0496,방어동행정복지센터,35.48559473,129.4231908,376,127,503,67.0,61.0,55.0,86.0,26.0,27.0,,,26.0,53.666666666666664,2
E0497,방어진초등학교,35.48786879,129.425855,376,72,448,70.0,63.0,57.0,89.0,24.0,25.0,,,24.0,54.666666666666664,2
E0498,휴먼시아아파트,35.49125914,129.4294722,340,63,403,69.0,63.0,56.0,88.0,27.0,25.0,,,25.0,54.666666666666664,2
E0499,화암중학교,35.4859945,129.4143562,504,88,592,57.0,53.0,47.0,78.0,30.0,29.0,116.0,,29.0,58.57142857142857,2
E0500,일산새마을금고,35.50269009,129.427692,390,45,435,69.0,62.0,57.0,89.0,20.0,20.0,,,20.0,52.833333333333336,2
E0501,꽃바위아파트,35.48382346,129.4096288,354,38,392,67.0,62.0,56.0,86.0,38.0,37.0,,,37.0,57.666666666666664,2
E0502,꽃바위,35.47883279,129.4102792,998,141,1139,65.0,60.0,53.0,85.0,33.0,34.0,,,33.0,55.0,2
E0503,문현관,35.48739125,129.4167156,42,3,45,60.0,55.0,50.0,80.0,32.0,32.0,,,32.0,51.5,2
E0504,문재사거리,35.48727077,129.418311,156,18,174,61.0,56.0,50.0,80.0,30.0,29.0,,,29.0,51.0,2
E0505,서남구수협,35.48756363,129.4214167,147,29,176,65.0,60.0,54.0,85.0,27.0,27.0,,,27.0,53.0,2
E0506,화진맨션,35.48900444,129.4239894,21,6,27,67.0,62.0,55.0,86.0,27.0,28.0,,,27.0,54.166666666666664,2
E0507,KCC울산공장,35.51882729,129.3979877,15,12,27,45.0,37.0,32.0,64.0,30.0,42.0,108.0,117.0,30.0,59.375,5
E0508,현대미포정문,35.50731807,129.4020556,124,24,148,45.0,38.0,33.0,63.0,35.0,38.0,105.0,114.0,33.0,58.875,5
E0509,현대미포동문,35.49422223,129.4085963,15,14,29,55.0,48.0,43.0,72.0,35.0,34.0,117.0,,34.0,57.714285714285715,3
E0510,제일교회,35.48503265,129.4211637,18,6,24,65.0,61.0,55.0,85.0,29.0,29.0,,,29.0,54.0,2
E0511,미포해양개발앞,35.49598441,129.4078595,17,2,19,51.0,44.0,39.0,67.0,37.0,37.0,113.0,,37.0,55.42857142857143,4
E0512,신진파크,35.48975628,129.4214979,81,14,95,63.0,57.0,52.0,81.0,31.0,30.0,,,30.0,52.333333333333336,2
E0513,화암촛등공원,35.47630624,129.4110079,16,0,16,66.0,63.0,57.0,87.0,35.0,35.0,,,35.0,57.166666666666664,2
E0514,유마트,35.47954899,129.4122415,18,1,19,70.0,66.0,59.0,89.0,36.0,36.0,,,36.0,59.333333333333336,2
E0515,문현고등학교,35.48235482,129.410328,25,1,26,63.0,60.0,53.0,83.0,36.0,34.0,,,34.0,54.833333333333336,2
E0516,꽃바위성당,35.48584222,129.4109477,19,1,20,63.0,59.0,54.0,82.0,36.0,35.0,,,35.0,54.833333333333336,2
E0517,동구보훈복지회관,35.48728342,129.4119419,34,2,36,62.0,57.0,51.0,82.0,34.0,33.0,,,33.0,53.166666666666664,2
E0518,현도골든빌리지,35.48565872,129.415278,10,1,11,58.0,54.0,48.0,79.0,31.0,30.0,118.0,,30.0,59.714285714285715,2
E0519,문현시장,35.48497602,129.417241,36,2,38,62.0,58.0,53.0,82.0,33.0,32.0,,,32.0,53.333333333333336,2
E0520,현대골프,35.48550761,129.4191251,16,4,20,63.0,57.0,52.0,82.0,31.0,32.0,,,31.0,52.833333333333336,2
E0521,방어진제일교회,35.48607229,129.4218421,126,10,136,65.0,60.0,55.0,83.0,29.0,29.0,,,29.0,53.5,2
E0522,방어진우체국,35.48708996,129.4211159,5,4,9,64.0,60.0,54.0,83.0,29.0,30.0,,,29.0,53.333333333333336,2
E0523,동진성끝,35.48220843,129.4317186,59,4,63,80.0,74.0,66.0,98.0,39.0,40.0,,,39.0,66.16666666666667,2
E0524,동진수협,35.4849413,129.4296029,15,1,16,73.0,69.0,62.0,93.0,33.0,34.0,,,33.0,60.666666666666664,2
E0525,엘크루202동,35.48679804,129.4310276,7,1,8,73.0,67.0,60.0,93.0,33.0,34.0,,,33.0,60.0,2
E0526,대성빌라,35.48644761,129.4278623,10,1,11,73.0,66.0,59.0,92.0,29.0,30.0,,,29.0,58.166666666666664,2
E0527,방어진시외터미널,35.48680576,129.4261629,32,2,34,71.0,65.0,57.0,89.0,27.0,28.0,,,27.0,56.166666666666664,2
E0528,방어동행정복지센터입구,35.48559473,129.4231908,14,7,21,68.0,61.0,54.0,87.0,27.0,28.0,,,27.0,54.166666666666664,2
E0529,한마음마트,35.48914276,129.4204722,50,5,55,62.0,57.0,52.0,80.0,30.0,29.0,,,29.0,51.666666666666664,2
E0530,방어진터미널,35.48670203,129.4261108,0,3,3,71.0,64.0,58.0,90.0,27.0,28.0,,,27.0,56.333333333333336,2
E0531,엘크루후문,35.48757396,129.4303738,42,3,45,72.0,66.0,59.0,92.0,32.0,33.0,,,32.0,59.0,2
E0532,휴먼시아.엘크루정문,35.4889999,129.4296441,101,3,104,72.0,65.0,58.0,91.0,31.0,31.0,,,31.0,58.0,2
E0533,하늘채빌라,35.48581496,129.4279872,3,1,4,74.0,67.0,60.0,93.0,31.0,32.0,,,31.0,59.5,2
E0534,방어진농협,35.48498381,129.4244481,13,6,19,70.0,63.0,55.0,88.0,29.0,29.0,,,29.0,55.666666666666664,2
E0535,방어진시장,35.4843441,129.4234795,7,3,10,69.0,64.0,56.0,88.0,30.0,29.0,,,29.0,56.0,2
E0536,대왕암공원입구,35.49007834,129.4359918,992,140,1132,70.0,61.0,53.0,88.0,28.0,28.0,,,28.0,54.666666666666664,2
E0537,한라타워,35.5079267,129.4199121,362,97,459,61.0,54.0,49.0,77.0,20.0,18.0,,,18.0,46.5,2
E0538,동구청,35.5052767,129.4176701,544,93,637,62.0,54.0,49.0,79.0,21.0,20.0,,,20.0,47.5,2
E0539,금강아파트,35.50249166,129.4166527,373,60,433,63.0,56.0,51.0,80.0,24.0,21.0,,,21.0,49.166666666666664,2
E0540,화정주공아파트,35.49442885,129.4181833,911,180,1091,58.0,50.0,45.0,74.0,28.0,25.0,119.0,,25.0,57.0,3
E0541,송정타워,35.49008072,129.4164004,456,195,651,55.0,49.0,44.0,73.0,29.0,28.0,119.0,,28.0,56.714285714285715,3
E0542,일산해수욕장,35.49622157,129.4273823,1985,495,2480,69.0,61.0,54.0,88.0,22.0,22.0,,,22.0,52.666666666666664,2
E0543,힐스테이트이스턴베이,35.4932098,129.4222922,151,13,164,64.0,58.0,53.0,83.0,32.0,29.0,,,29.0,53.166666666666664,2
E0544,화진중학교,35.49591691,129.4230614,253,57,310,67.0,62.0,57.0,86.0,29.0,26.0,,,26.0,54.5,2
E0545,월정사입구,35.49774196,129.4235444,86,22,108,68.0,62.0,56.0,85.0,27.0,24.0,,,24.0,53.666666666666664,2
E0546,생활과학고등학교,35.50346559,129.4221603,90,4,94,69.0,62.0,56.0,86.0,27.0,22.0,,,22.0,53.666666666666664,2
E0547,일산해수욕장입구,35.49622157,129.4273823,104,36,140,68.0,63.0,56.0,88.0,22.0,23.0,,,22.0,53.333333333333336,2
E0548,동구청사거리,35.50424793,129.4163695,24,2,26,64.0,57.0,52.0,81.0,25.0,22.0,,,22.0,50.166666666666664,2
E0549,방어진중학교,35.50389252,129.418705,33,7,40,66.0,60.0,55.0,84.0,25.0,23.0,,,23.0,52.166666666666664,2
E0550,방어진고등학교,35.50347515,129.4240159,41,3,44,70.0,63.0,58.0,88.0,26.0,20.0,,,20.0,54.166666666666664,2
E0551,대송중학교,35.50394413,129.4201033,21,5,26,67.0,61.0,55.0,84.0,26.0,22.0,,,22.0,52.5,2
E0552,방어진성당사거리,35.49213146,129.4204813,18,2,20,65.0,60.0,55.0,82.0,32.0,30.0,,,30.0,54.0,2
E0553,동천탕,35.4931965,129.4207716,38,5,43,63.0,57.0,52.0,81.0,32.0,28.0,,,28.0,52.166666666666664,2
E0554,주공아파트입구,35.49534634,129.4194258,150,35,185,63.0,55.0,50.0,80.0,30.0,27.0,,,27.0,50.833333333333336,2
E0555,농수산물시장,35.49870673,129.4197811,267,52,319,64.0,58.0,53.0,82.0,27.0,25.0,,,25.0,51.5,2
E0556,드림마트,35.50066434,129.4191533,37,11,48,63.0,58.0,53.0,81.0,28.0,26.0,,,26.0,51.5,2
E0557,산돌교회,35.50142278,129.4189561,23,4,27,65.0,60.0,54.0,83.0,26.0,24.0,,,24.0,52.0,2
E0558,대송동행정복지센터,35.50255461,129.419069,88,5,93,66.0,59.0,54.0,84.0,26.0,24.0,,,24.0,52.166666666666664,2
E0559,마디정형외과,35.49318827,129.4263022,37,1,38,70.0,64.0,57.0,88.0,25.0,26.0,,,25.0,55.0,2
E0560,동구문화원,35.49407814,129.424863,17,2,19,68.0,61.0,56.0,85.0,27.0,28.0,,,27.0,54.166666666666664,2
E0561,월봉시장,35.49481896,129.4236285,16,2,18,67.0,62.0,56.0,85.0,29.0,28.0,,,28.0,54.5,2
E0562,대왕암공원,35.49007834,129.4359918,173,36,209,66.0,60.0,52.0,86.0,27.0,28.0,,,27.0,53.166666666666664,2
E0563,번덕마을,35.50149907,129.4289678,1058,375,1433,68.0,62.0,55.0,88.0,18.0,18.0,,,18.0,51.5,2
E0564,현대중공업일산문,35.50518078,129.4297793,896,164,1060,67.0,60.0,53.0,87.0,15.0,16.0,,,15.0,49.666666666666664,2
E0565,포석정,35.50311858,129.4260872,10,0,10,70.0,64.0,57.0,89.0,23.0,20.0,,,20.0,53.833333333333336,2
E0566,중전기복개천,35.50445824,129.428133,29,3,32,70.0,64.0,59.0,90.0,20.0,20.0,,,20.0,53.833333333333336,2
E0567,전하인쇄사,35.5054052,129.4278668,6,3,9,70.0,62.0,56.0,89.0,18.0,19.0,,,18.0,52.333333333333336,2
E0568,동부경찰서,35.50882057,129.4283604,852,193,1045,70.0,64.0,57.0,89.0,20.0,18.0,,,18.0,53.0,2
E0569,동울산우체국,35.51160565,129.4307712,1618,353,1971,67.0,58.0,49.0,86.0,12.0,13.0,,,12.0,47.5,2
E0570,전하시장,35.51239074,129.4297552,308,95,403,71.0,63.0,57.0,89.0,20.0,15.0,,,15.0,52.5,2
E0571,전하1동행정복지센터,35.51731928,129.4318874,866,119,985,65.0,57.0,49.0,85.0,12.0,8.0,,,8.0,46.0,2
E0572,대경넥스빌,35.51701602,129.4266253,485,104,589,69.0,62.0,55.0,87.0,16.0,8.0,,,8.0,49.5,2
E0573,남호그린아파트,35.5134188,129.4235137,486,73,559,66.0,57.0,52.0,82.0,17.0,13.0,,,13.0,47.833333333333336,2
E0574,전하아이파크,35.51041174,129.4217787,539,117,656,64.0,56.0,51.0,81.0,18.0,16.0,,,16.0,47.666666666666664,2
E0575,평강교회,35.50700896,129.4241767,61,10,71,69.0,62.0,56.0,87.0,25.0,17.0,,,17.0,52.666666666666664,2
E0576,동울산시장,35.50901285,129.4250368,191,27,218,68.0,62.0,57.0,86.0,23.0,15.0,,,15.0,51.833333333333336,2
E0577,전하E편한세상,35.51285019,129.4252411,131,13,144,66.0,60.0,54.0,84.0,19.0,12.0,,,12.0,49.166666666666664,2
E0578,한마음아파트,35.51367017,129.4251529,37,8,45,68.0,62.0,55.0,85.0,19.0,10.0,,,10.0,49.833333333333336,2
E0579,전하후생관,35.51525765,129.4253998,101,24,125,66.0,60.0,54.0,85.0,19.0,11.0,,,11.0,49.166666666666664,2
E0580,한마음회관,35.51809688,129.427282,89,13,102,68.0,59.0,54.0,85.0,16.0,5.0,,,5.0,47.833333333333336,2
E0581,울산대학교병원,35.51928527,129.4299326,223,32,255,69.0,61.0,54.0,88.0,16.0,0.0,,,0.0,48.0,2
E0582,광명교회,35.50639978,129.427955,20,3,23,71.0,64.0,58.0,90.0,20.0,19.0,,,19.0,53.666666666666664,2
